,username,sentiment,sentimentComm
255,argyllcyrus_mb,-2.458162789492775,0
256,heerak4congress,-17.411014973317442,1
257,acuin_joryl,4.770219159629036,1
258,thamizhan74,-17.842080721206152,0
259,lim_nig,0.0,1
260,ancalerts,1.5982526812082298,0
261,struggling_man,-17.842080721206152,1
262,budrante,19.838609398476763,1
263,wengsalvacion,-0.8001657945184206,0
264,pnagovph,2.9886910147000307,0
265,elyafern,-5.460338842547017,0
266,cnnphilippines,1.8256627971120096,0
267,thelasallian,4.696388788145697,1
268,plaridel_dlsu,0.0,0
269,onenewsph,1.5510220906824905,1
270,dzrhnews,-0.6474733807020492,0
271,jervismanahan,2.0809802600901506,1
272,gvgregorio_tv5,-1.88539453914305,1
273,baronianconsult,1.8511994197191868,0
274,shalom4evermore,23.608621314957773,1
275,muntuo,0.9646132324750027,0
276,portiasalander,-3.4708046215221984,1
277,charlesyeo,-6.023003989430599,1
278,yuu_tweetrant,-17.842080721206152,0
279,uzairabbasi326,15.858763794622043,1
280,zeephemo,0.0,1
281,bhengrosgal,0.0,1
282,gcavanaghhh,-2.9143567690793226,0
283,manianca,-16.87062846484638,1
284,ecklep,-26.997046785140665,1
285,mia_news_en,0.0,0
286,easwaranrutnam,14.839127506346827,1
287,radiobelevic,-17.842080721206152,1
288,meerarzali,0.0,0
289,randymulyanto,5.419926428682459,0
290,muhamma70387526,0.0,0
291,shiharaneez,-4.7608932179679755,0
292,sinovac,2.150562147039011,0
293,shahbazengrt,11.929433708098024,0
294,expat_indo,0.3390152496416441,0
295,scmpasia,0.4075436505880532,1
296,ofiguer,-14.397699601056939,1
297,jamesle99730315,0.0,1
298,tofolux3,-6.31832547536397,1
299,digitalgeekhq,-27.740013470804623,1
300,xxy07255392,-4.201336718304752,1
301,jeanmichelfleur,5.259831096834361,0
302,skrofficial97,22.694679032174506,1
303,staha04898852,3.160896406324106,1
304,phila_zw,3.263354230350757,0
305,mtshwaku,-3.2525775866535405,1
306,rodrigoherzberg,-10.797886119890162,1
307,multithinker,0.0,1
308,surajkiranv,-0.865758250867831,0
309,ardenalt,-13.219522304543801,1
310,parpukari,-2.9143567690793226,0
311,sbuda1noks,-10.623801875550491,1
312,chivas150145303,13.856794984715819,1
313,rishiharani,-26.365991399409356,1
314,kvp798,-13.735557743122119,0
315,c_pundao,0.0,0
316,healthwiremedia,0.0,0
317,redrustin,-15.868089736283094,1
318,arifjamallodhi,8.815605409046164,0
319,waqasch123456,10.119164810113467,1
320,mnownews,5.221905600746069,0
321,allenda47618643,23.061499404175954,0
322,sardarkhosa1,-9.716076887207912,1
323,mountainmist18,-9.007305320967824,1
324,ahsan_jehangir,-4.0319154447956045,1
325,learnerwt,-6.501735661364695,0
326,nst_online,3.4422938855869774,1
327,rizvikullah,14.820475623024713,1
328,dostifm98,6.750738303714833,1
329,ramendranathray,-10.406196570125896,1
330,djsoniccoffl,9.671001502512816,0
331,engr_shahid268,20.649189161183358,0
332,_wastedwanderer,-2.0425539263941417,0
333,fransgums91,16.08569504170768,1
334,coparaguay,0.0,0
335,pe37300459,7.575773275996063,1
336,lindimazibuko,0.0,0
337,blaccoffee,-9.666338531682296,1
338,gerrys_visa,15.062172944407031,1
339,gregwright_17,-9.666338531682296,0
340,sbu_fo,-8.286099165846327,1
341,bhekisisa_mg,12.283819491218068,0
342,imchie_b,17.409978757577328,0
343,lawrencegostin,-4.481114968136367,1
344,hilarykingsa,-7.499611419097455,1
345,unsa_jameel,9.858038443603967,1
346,news24,-1.1983835034454167,1
347,ohbejoyfull,2.6780995803326277,1
348,mahwatsholude,11.354333972333038,1
349,lahirru,0.0,0
350,afidasohana,14.260919123361482,0
351,gmpresswirecom,6.520387544686805,0
352,jsi10941,-19.449251334127766,0
353,roelraymond,-2.5174861406144764,0
354,jaydan23116849,18.10553857313093,0
355,newsradiolk,0.2875498678824968,1
356,newzroom405,0.0,0
357,dipebam,2.6780995803326277,0
358,alexmitchley,12.824724107559192,1
359,kailenepillay,-2.1185430806693937,1
360,healthpolicyw,6.008348938248943,0
361,view_different,0.0,1
362,siamlaksa,-5.889332158955494,0
363,bcamerongain,10.713952644940683,1
364,jemilahmahmood,14.02077612558935,0
365,erouliismail,2.5902802963577045,0
366,livepretoria,9.129060670431585,1
367,sulaimannik,1.398293432384932,0
368,docgerrytan,22.41490078234289,0
369,ziyandangcobo,3.464587327081503,0
370,eimorpsantos,5.402828868970516,1
371,gloriouscash,25.43339723330397,0
372,yang1939162049,7.185638049841977,0
373,thevincentngai,-15.504378011501995,1
374,effsouthafrica,-1.1402073911788406,1
375,sophie_mokoena,0.6574788871042934,1
376,sardarwaqass,-9.234236568053468,0
377,abayenime4us,0.0,0
378,rhakiamom,28.685042225791413,1
379,tribunesportsph,0.0,0
380,dumagtoyruby,-2.9143567690793226,0
381,tribunephl_ian,0.0,0
382,emily_ma_888,0.0,0
383,muhamma66785151,0.0,0
384,datukhensem,0.8186844501025128,0
385,gelinebungay,19.94041759494327,1
386,anne_mariebrady,3.0362157401170933,0
387,ameenalexander_,10.762136676856123,1
388,maida_nemeth9,-2.9143567690793226,0
389,mrmogp,0.0,0
390,alejandramorl12,-13.61742914874877,0
391,cahiscristobal,25.856173255271756,1
392,samin0512,11.062121133620018,1
393,getherhome,0.6854567120874577,1
394,pakinsaudiarab,11.354333972333038,0
395,ketsopoultry,17.04937568001658,1
396,rrulph,3.44179058079893,1
397,amarendraderhg1,3.464587327081503,0
398,rizqalandark,10.619138904719968,0
399,shawnwenzel,12.574305303697564,1
400,prophecydjavu,-9.007305320967824,1
401,yongwkee,0.0,0
402,iamasiam14,0.0,0
403,winniesnoopy7,16.15408528055542,0
404,chef_zam,23.745401792653233,0
405,amvitable,11.354333972333038,0
406,stevenzmt,-7.762292109217139,1
407,msafiri_erick,15.858763794622043,0
408,nnehoreka,11.102015439614526,0
409,mohamadtaha738,9.377234340189624,0
410,omanobserver,-2.1053313299828993,1
411,mohsinalisyed,20.49686544738615,0
412,ben_s214,0.6314439666338529,1
413,minhazmerchant,3.464587327081503,0
414,alvynlee,12.341329464794569,0
415,jahanzebmengal,-16.88772602455831,1
416,businett,-19.264286824516862,1
417,btcnasia,-22.573441790580798,1
418,organiserweekly,0.0,0
419,mwaleed17768600,8.39445772609858,0
420,thisjustinne,0.5079184152807308,1
421,_iancruz,0.4451194238640497,0
422,dzmmteleradyo,-0.04656212901786816,0
423,stochasticstat1,1.6575067852203738,1
424,brijeshhota,26.94730842961505,1
425,olympianzee,16.813118491269883,0
426,gabrielival,-6.044764519973057,0
427,ucatolica_chile,15.19226983057873,0
428,juanchoradek,-9.924356250971453,0
429,sterling9798,0.0,0
430,globalwatch_,-9.007305320967824,0
431,lukasvgrambusch,15.790373555774309,0
432,ssaratht,0.0,1
433,ryanbergphd,15.499715040671461,1
434,miriamgracego,-9.007305320967824,0
435,researchwing,0.0,0
436,areeff,16.813118491269883,1
437,clarenc33432614,-17.842080721206152,1
438,kenjeyaretnam,3.464587327081503,1
439,fizzscreams,-9.716076887207912,0
440,hornet238,0.0,0
441,lancelowsg,4.232811771410809,1
442,bambi_bambii200,7.08989171545516,1
443,jvcious,-5.2738200093259415,0
444,globalphobserv,-11.083881664162476,0
445,farah_wamik,7.9783430910315545,1
446,alfredogenom,-2.1975027200663177,1
447,teamacesph,14.214289415056214,1
448,hromadske,0.12714367131237125,0
449,trollingxi,7.061292161027936,1
450,baaghitv,3.374436557691311,1
451,achakzai_javed,17.478368996425054,1
452,engr_aamir,24.979534739132696,1
453,ambkcsingh,-16.387233822081757,0
454,alfredgliddon,16.15408528055542,1
455,ankur0906,4.201336718304752,1
456,hulubans,-26.313144396663382,0
457,hampoyjampoy,0.0,1
458,iaikon,13.960490574137538,1
459,reportrdotworld,-0.3110151404490118,1
460,forbesindia,-16.387233822081757,0
461,waqtnewstv,2.6780995803326277,0
462,chweitan,-15.289881353297757,0
